,show_type,title,ori_country,genre,is_NF_Ori,imdb_rating,rt_rating,country_chart,show_link,Continent,Year,Month
1799,TV Show,Warrior Nun,USA,Fantasy,True,6.9,51.81,MAR,https://flixpatrol.com/title/warrior-nun,AFR,2020,7
1800,Movie,365 Days,Poland,Romance,False,3.5,0.0,MAR,https://flixpatrol.com/title/365-days,AFR,2020,6
1801,TV Show,Dark,Germany,Mystery,True,8.7,94.0,MAR,https://flixpatrol.com/title/dark-2017,AFR,2017,12
1803,TV Show,The Order,USA,Fantasy,True,6.9,100.0,MAR,https://flixpatrol.com/title/the-order-2019,AFR,2019,3
1804,Movie,The Emoji Movie,USA,Animated,False,1.4,8.0,MEX,https://flixpatrol.com/title/the-emoji-movie,AME,2017,7
1805,TV Show,Cobra Kai,USA,Action,False,8.8,94.0,MEX,https://flixpatrol.com/title/cobra-kai,AME,2018,5
1808,Movie,Escape Plan,USA,Action,False,6.8,49.0,MEX,https://flixpatrol.com/title/escape-plan,AME,2013,11
1809,TV Show,Lucifer,USA,Superhero,True,8.3,87.0,MEX,https://flixpatrol.com/title/lucifer,AME,2016,1
1810,Movie,Project Power,USA,Action,True,6.1,63.0,MEX,https://flixpatrol.com/title/project-power,AME,2020,8
1811,TV Show,Dark Desire,Mexico,Drama,True,7.5,50.52054794520548,MEX,https://flixpatrol.com/title/dark-desire,AME,2020,7
1812,Movie,Wonder,USA,Drama,False,8.0,93.0,MEX,https://flixpatrol.com/title/wonder,AME,2017,11
1815,TV Show,The Umbrella Academy,USA,Superhero,True,8.3,82.0,MEX,https://flixpatrol.com/title/the-umbrella-academy,AME,2019,2
1816,Movie,The Kissing Booth 2,United Kingdom,Romance,True,6.2,28.0,MEX,https://flixpatrol.com/title/the-kissing-booth-2,AME,2020,7
1818,Movie,Spider-Man: Homecoming,USA,Superhero,False,7.5,92.0,MEX,https://flixpatrol.com/title/spider-man-homecoming,AME,2017,7
1820,Movie,The Old Guard,USA,Superhero,True,8.2,80.0,MEX,https://flixpatrol.com/title/the-old-guard,AME,2020,7
1822,Movie,American Assassin,USA,Action,False,7.0,35.0,MEX,https://flixpatrol.com/title/american-assassin,AME,2017,9
1823,TV Show,Unsolved Mysteries,USA,Documentary,True,8.0,74.0,MEX,https://flixpatrol.com/title/unsolved-mysteries-2020,AME,2020,7
1824,Movie,Baby Driver,USA,Action,False,7.8,92.0,MEX,https://flixpatrol.com/title/baby-driver,AME,2017,6
1825,TV Show,Dark,Germany,Mystery,True,8.7,94.0,MEX,https://flixpatrol.com/title/dark-2017,AME,2017,12
1826,Movie,Feel the Beat,USA,Comedy,True,6.4,46.0,MEX,https://flixpatrol.com/title/feel-the-beat-2020,AME,2020,6
1828,Movie,365 Days,Poland,Romance,False,3.5,0.0,MEX,https://flixpatrol.com/title/365-days,AME,2020,6
1829,TV Show,The Search,Mexico,Crime,True,6.5,38.16,MEX,https://flixpatrol.com/title/the-search-2020,AME,2020,6
1831,TV Show,13 Reasons Why,USA,Drama,True,8.4,39.0,MEX,https://flixpatrol.com/title/13-reasons-why,AME,2017,3
1832,Movie,Grown Ups,USA,Comedy,False,6.0,10.0,MEX,https://flixpatrol.com/title/grown-ups,AME,2010,6
1833,Documentary TV,Jeffrey Epstein: Filthy Rich,USA,Documentary,True,7.2,79.0,MEX,https://flixpatrol.com/title/jeffrey-epstein-filthy-rich,AME,2020,5
1834,Movie,I'm No Longer Here,Mexico,Drama,True,7.0,54.15744680851064,MEX,https://flixpatrol.com/title/im-no-longer-here,AME,2019,10
1835,TV Show,Control Z,Mexico,Drama,True,7.0,67.0,MEX,https://flixpatrol.com/title/control-z,AME,2020,5
1836,TV Show,Rosario Tijeras,Colombia,Action,False,6.2,31.80110497237569,MEX,https://flixpatrol.com/title/rosario-tijeras,AME,2010,7
1837,Movie,Going in Style,USA,Comedy,False,6.8,49.0,MEX,https://flixpatrol.com/title/going-in-style,AME,2017,4
1838,Movie,The Wrong Missy,USA,Comedy,True,5.6,25.0,MEX,https://flixpatrol.com/title/the-wrong-missy,AME,2020,5
1839,Documentary TV,The Last Dance,USA,Documentary,True,9.4,97.0,MEX,https://flixpatrol.com/title/the-last-dance,AME,2020,4
1840,Movie,Space Jam,USA,Comedy,False,6.3,38.0,MEX,https://flixpatrol.com/title/space-jam,AME,1996,11
1841,TV Show,The House of Flowers,Mexico,Drama,True,8.0,83.65040650406505,MEX,https://flixpatrol.com/title/the-house-of-flowers,AME,2018,8
1842,Movie,Extraction,USA,Action,True,7.0,68.0,MEX,https://flixpatrol.com/title/extraction-2020,AME,2020,4
1844,Movie,Focus,USA,Crime,False,6.6,56.0,MEX,https://flixpatrol.com/title/focus,AME,2015,2
1846,Movie,Love. Wedding. Repeat,Italy,Comedy,True,5.5,34.0,MEX,https://flixpatrol.com/title/love-wedding-repeat,AME,2020,4
1847,TV Show,Money Heist,Spain,Action,True,8.4,93.0,MEX,https://flixpatrol.com/title/money-heist,AME,2017,5
1848,Movie,The Intern,USA,Comedy,False,7.4,60.0,MEX,https://flixpatrol.com/title/the-intern,AME,2015,9
1850,Movie,Miracle in Cell No. 7,Turkey,Drama,False,8.3,84.50735294117646,MEX,https://flixpatrol.com/title/miracle-in-cell-no-7,AME,2019,10
1852,Movie,A Simple Favor,USA,Crime,False,7.1,86.0,MYS,https://flixpatrol.com/title/a-simple-favor,ASI,2018,9
1856,Movie,The Sleepover,USA,Comedy,True,5.5,80.0,MYS,https://flixpatrol.com/title/the-sleepover,ASI,2020,8
1857,TV Show,It's Okay to Not Be Okay,South Korea,Drama,True,9.0,0.0,MYS,https://flixpatrol.com/title/its-okay-to-not-be-okay,ASI,2020,6
1858,Movie,Project Power,USA,Action,True,6.1,63.0,MYS,https://flixpatrol.com/title/project-power,ASI,2020,8
1860,Movie,Ocean's 8,USA,Crime,False,6.2,31.80110497237569,MYS,https://flixpatrol.com/title/oceans-8,ASI,2018,6
1862,Movie,Skyscraper,USA,Action,False,6.1,48.0,MYS,https://flixpatrol.com/title/skyscraper,ASI,2018,7
1864,Movie,The Kissing Booth 2,United Kingdom,Romance,True,6.2,28.0,MYS,https://flixpatrol.com/title/the-kissing-booth-2,ASI,2020,7
1866,Movie,The Old Guard,USA,Superhero,True,8.2,80.0,MYS,https://flixpatrol.com/title/the-old-guard,ASI,2020,7
1870,Movie,Truth or Dare,USA,Horror,False,4.4,14.0,MYS,https://flixpatrol.com/title/truth-or-dare-2018,ASI,2018,4
1872,Movie,365 Days,Poland,Romance,False,3.5,0.0,MYS,https://flixpatrol.com/title/365-days,ASI,2020,6
1874,Movie,Jurassic World: Fallen Kingdom,USA,Science Fiction,False,6.7,47.0,MYS,https://flixpatrol.com/title/jurassic-world-fallen-kingdom,ASI,2018,6
1876,Movie,Sniper: Ultimate Kill,USA,Action,False,5.6,24.184782608695652,MYS,https://flixpatrol.com/title/sniper-ultimate-kill,ASI,2017,10
1877,TV Show,The King: Eternal Monarch,South Korea,Fantasy,True,8.7,83.80722891566265,MYS,https://flixpatrol.com/title/the-king-eternal-monarch,ASI,2020,4
1880,Movie,The Last Days of American Crime,USA,Science Fiction,True,4.0,0.0,MYS,https://flixpatrol.com/title/the-last-days-of-american-crime,ASI,2020,6
1882,Movie,X-Men: Apocalypse,USA,Superhero,False,7.2,48.0,MYS,https://flixpatrol.com/title/x-men-apocalypse,ASI,2016,5
1884,Movie,Rampage,USA,Adventure,False,6.6,51.0,MYS,https://flixpatrol.com/title/rampage,ASI,2018,4
1886,Movie,The Angry Birds Movie 2,USA,Animated,False,6.5,73.0,MYS,https://flixpatrol.com/title/the-angry-birds-movie-2,ASI,2019,8
1890,Movie,Extraction,USA,Action,True,7.0,68.0,MYS,https://flixpatrol.com/title/extraction-2020,ASI,2020,4
1893,TV Show,Too Hot to Handle,USA,Reality-Show,True,4.2,37.0,MYS,https://flixpatrol.com/title/too-hot-to-handle,ASI,2020,4
1894,Movie,#Alive,South Korea,Horror,False,6.2,86.0,PAK,https://flixpatrol.com/title/alive-2020,ASI,2020,9
1895,TV Show,Resurrection: Ertugrul,Turkey,Unknown,False,7.8,0.0,PAK,https://flixpatrol.com/title/resurrection-ertugrul-2014,ASI,2014,12
1896,Movie,Aquaman,USA,Superhero,False,7.7,65.0,PAK,https://flixpatrol.com/title/aquaman,ASI,2018,12
1898,Movie,Class of '83,India,Drama,False,0.0,20.0,PAK,https://flixpatrol.com/title/class-of-83,ASI,2020,8
1899,TV Show,Lucifer,USA,Superhero,True,8.3,87.0,PAK,https://flixpatrol.com/title/lucifer,ASI,2016,1
1900,Movie,"Love, Guaranteed",USA,Comedy,True,5.5,50.0,CHE,https://flixpatrol.com/title/love-guaranteed,EUR,2020,9
1901,TV Show,Away,USA,Science Fiction,True,7.1,73.0,CHE,https://flixpatrol.com/title/away-2020,EUR,2020,9
1902,Movie,Aquaman,USA,Superhero,False,7.7,65.0,CHE,https://flixpatrol.com/title/aquaman,EUR,2018,12
1903,TV Show,Cobra Kai,USA,Action,False,8.8,94.0,CHE,https://flixpatrol.com/title/cobra-kai,EUR,2018,5
1904,Movie,Venom,USA,Superhero,False,7.1,29.0,CHE,https://flixpatrol.com/title/venom-2018,EUR,2018,10
1905,TV Show,Lucifer,USA,Superhero,True,8.3,87.0,CHE,https://flixpatrol.com/title/lucifer,EUR,2016,1
1906,Movie,Project Power,USA,Action,True,6.1,63.0,CHE,https://flixpatrol.com/title/project-power,EUR,2020,8
1907,TV Show,The Umbrella Academy,USA,Superhero,True,8.3,82.0,CHE,https://flixpatrol.com/title/the-umbrella-academy,EUR,2019,2
1908,Movie,Work It,USA,Comedy,True,6.1,0.0,CHE,https://flixpatrol.com/title/work-it-2020,EUR,2020,8
1910,Movie,The Kissing Booth 2,United Kingdom,Romance,True,6.2,28.0,CHE,https://flixpatrol.com/title/the-kissing-booth-2,EUR,2020,7
1914,Movie,Fantastic Beasts: The Crimes of Grindelwald,United Kingdom,Fantasy,False,7.0,40.0,CHE,https://flixpatrol.com/title/fantastic-beasts-the-crimes-of-grindelwald,EUR,2018,11
1915,TV Show,Cursed,USA,Fantasy,True,5.1,69.0,CHE,https://flixpatrol.com/title/cursed-2020,EUR,2020,7
1916,Movie,The Old Guard,USA,Superhero,True,8.2,80.0,CHE,https://flixpatrol.com/title/the-old-guard,EUR,2020,7
1917,TV Show,Snowpiercer,USA,Science Fiction,True,6.1,62.0,CHE,https://flixpatrol.com/title/snowpiercer-2020,EUR,2020,5
1918,Movie,Desperados,USA,Comedy,True,5.1,15.0,CHE,https://flixpatrol.com/title/desperados-2020,EUR,2020,7
1919,TV Show,Warrior Nun,USA,Fantasy,True,6.9,0.0,CHE,https://flixpatrol.com/title/warrior-nun,EUR,2020,7
1920,Movie,365 Days,Poland,Romance,False,3.5,0.0,CHE,https://flixpatrol.com/title/365-days,EUR,2020,6
1921,TV Show,The Blacklist,USA,Crime,True,8.1,91.0,CHE,https://flixpatrol.com/title/the-blacklist,EUR,2013,9
1923,TV Show,The Sinner,USA,Crime,True,8.0,90.0,CHE,https://flixpatrol.com/title/the-sinner,EUR,2017,8
1925,TV Show,Rick and Morty,USA,Animated,False,9.3,0.0,CHE,https://flixpatrol.com/title/rick-and-morty,EUR,2013,12
1927,TV Show,13 Reasons Why,USA,Drama,True,8.4,39.0,CHE,https://flixpatrol.com/title/13-reasons-why,EUR,2017,3
1928,Movie,War for the Planet of the Apes,USA,Science Fiction,False,7.5,93.0,CHE,https://flixpatrol.com/title/war-for-the-planet-of-the-apes,EUR,2017,7
1929,TV Show,Space Force,USA,Comedy,True,7.0,41.0,CHE,https://flixpatrol.com/title/space-force,EUR,2020,5
1930,Movie,8 Mile,USA,Drama,False,7.0,76.0,CHE,https://flixpatrol.com/title/8-mile,EUR,2002,11
1931,TV Show,Dynasty,USA,Drama,True,5.9,80.0,CHE,https://flixpatrol.com/title/dynasty-2017,EUR,2017,10
1932,Movie,The Wrong Missy,USA,Comedy,True,5.6,25.0,CHE,https://flixpatrol.com/title/the-wrong-missy,EUR,2020,5
1933,TV Show,White Lines,United Kingdom,Crime,True,6.1,64.0,CHE,https://flixpatrol.com/title/white-lines,EUR,2020,5
1935,Documentary TV,The Last Dance,USA,Documentary,True,9.4,97.0,CHE,https://flixpatrol.com/title/the-last-dance,EUR,2020,4
1936,Movie,Dangerous Lies,USA,Thriller,True,5.7,41.0,CHE,https://flixpatrol.com/title/dangerous-lies,EUR,2020,4
1938,Movie,Extraction,USA,Action,True,7.0,68.0,CHE,https://flixpatrol.com/title/extraction-2020,EUR,2020,4
1939,TV Show,Never Have I Ever,USA,Comedy,True,7.8,98.0,CHE,https://flixpatrol.com/title/never-have-i-ever,EUR,2020,4
1940,Movie,Rising High,Germany,Comedy,True,6.1,0.0,CHE,https://flixpatrol.com/title/rising-high,EUR,2020,4
1941,TV Show,Too Hot to Handle,USA,Reality-Show,True,4.2,37.0,CHE,https://flixpatrol.com/title/too-hot-to-handle,EUR,2020,4
1942,Movie,The Meg,USA,Horror,False,6.7,46.0,CHE,https://flixpatrol.com/title/the-meg,EUR,2018,8
1943,TV Show,Money Heist,Spain,Action,True,8.4,93.0,CHE,https://flixpatrol.com/title/money-heist,EUR,2017,5
1944,Documentary,Money Heist: The Phenomenon,Spain,Documentary,True,7.8,0.0,CHE,https://flixpatrol.com/title/money-heist-the-phenomenon,EUR,2020,4
1946,Movie,The Platform,Spain,Science Fiction,True,7.3,0.0,CHE,https://flixpatrol.com/title/the-platform,EUR,2020,3
1947,TV Show,Unorthodox,Germany,Drama,True,7.5,95.0,CHE,https://flixpatrol.com/title/unorthodox,EUR,2020,3
1949,TV Show,Elite,Spain,Crime,True,7.6,97.0,CHE,https://flixpatrol.com/title/elite,EUR,2018,10
1950,Movie,Skyscraper,USA,Action,False,6.1,48.0,SAU,https://flixpatrol.com/title/skyscraper,ASI,2018,7
1951,TV Show,Lucifer,USA,Superhero,True,8.3,87.0,SAU,https://flixpatrol.com/title/lucifer,ASI,2016,1
1952,Movie,Santana,South Africa,Action,False,3.9,0.0,SAU,https://flixpatrol.com/title/santana,ASI,2020,8
1954,Movie,Project Power,USA,Action,True,6.1,63.0,SAU,https://flixpatrol.com/title/project-power,ASI,2020,8
1957,TV Show,Locked Up,Spain,Drama,True,8.3,100.0,SAU,https://flixpatrol.com/title/locked-up,ASI,2015,4
1958,Movie,Work It,USA,Comedy,True,6.1,0.0,SAU,https://flixpatrol.com/title/work-it-2020,ASI,2020,8
1960,Movie,Jumanji: Welcome to the Jungle,USA,Adventure,False,6.9,76.0,SAU,https://flixpatrol.com/title/jumanji-welcome-to-the-jungle,ASI,2017,12
1962,Movie,The Kissing Booth 2,United Kingdom,Romance,True,6.2,28.0,SAU,https://flixpatrol.com/title/the-kissing-booth-2,ASI,2020,7
1963,TV Show,Good Girls,USA,Comedy,True,7.8,87.0,SAU,https://flixpatrol.com/title/good-girls,ASI,2018,2
1964,Movie,MILF,France,Comedy,False,0.0,14.0,SAU,https://flixpatrol.com/title/milf-2018,ASI,2018,5
1965,TV Show,Dark Desire,Mexico,Drama,True,7.5,0.0,SAU,https://flixpatrol.com/title/dark-desire,ASI,2020,7
1966,Movie,The Old Guard,USA,Superhero,True,8.2,80.0,SAU,https://flixpatrol.com/title/the-old-guard,ASI,2020,7
1967,TV Show,Queen of the South,USA,Drama,False,7.7,0.0,SAU,https://flixpatrol.com/title/queen-of-the-south,ASI,2016,6
1968,Movie,The Mask,USA,Comedy,False,6.9,77.0,SAU,https://flixpatrol.com/title/the-mask,ASI,1994,7
1969,TV Show,Dark,Germany,Mystery,True,8.7,94.0,SAU,https://flixpatrol.com/title/dark-2017,ASI,2017,12
1972,Movie,Lost Bullet,France,Crime,True,6.2,0.0,SAU,https://flixpatrol.com/title/lost-bullet,ASI,2020,6
1973,TV Show,The King: Eternal Monarch,South Korea,Fantasy,True,8.7,0.0,SAU,https://flixpatrol.com/title/the-king-eternal-monarch,ASI,2020,4
1974,Movie,The Emoji Movie,USA,Animated,False,1.4,8.0,NIC,https://flixpatrol.com/title/the-emoji-movie,AME,2017,7
1975,TV Show,Her Mother's Killer,Colombia,Unknown,False,0.0,0.0,NIC,https://flixpatrol.com/title/her-mothers-killer,AME,2020,1
1978,Movie,Escape Plan,USA,Action,False,6.8,49.0,NIC,https://flixpatrol.com/title/escape-plan,AME,2013,11
1979,TV Show,Lucifer,USA,Superhero,True,8.3,87.0,NIC,https://flixpatrol.com/title/lucifer,AME,2016,1
1980,Movie,An Easy Girl,France,Drama,True,5.4,0.0,NIC,https://flixpatrol.com/title/an-easy-girl,AME,2019,8
1981,TV Show,Yo soy Betty la fea,Colombia,Unknown,False,8.1,0.0,NIC,https://flixpatrol.com/title/yo-soy-betty-la-fea,AME,1999,10
1982,Movie,Work It,USA,Comedy,True,6.1,0.0,NIC,https://flixpatrol.com/title/work-it-2020,AME,2020,8
1983,TV Show,The Seven Deadly Sins,Japan,Animation,True,8.2,0.0,NIC,https://flixpatrol.com/title/the-seven-deadly-sins,AME,2014,10
1984,Movie,Wonder,USA,Drama,False,8.0,93.0,NIC,https://flixpatrol.com/title/wonder,AME,2017,11
1985,TV Show,Locked Up,Spain,Drama,True,8.3,100.0,NIC,https://flixpatrol.com/title/locked-up,AME,2015,4
1986,Movie,The Kissing Booth 2,United Kingdom,Romance,True,6.2,28.0,NIC,https://flixpatrol.com/title/the-kissing-booth-2,AME,2020,7
1987,TV Show,Dark Desire,Mexico,Drama,True,7.5,0.0,NIC,https://flixpatrol.com/title/dark-desire,AME,2020,7
1988,Movie,MILF,France,Comedy,False,0.0,14.0,NIC,https://flixpatrol.com/title/milf-2018,AME,2018,5
1990,Movie,The Old Guard,USA,Superhero,True,8.2,80.0,NIC,https://flixpatrol.com/title/the-old-guard,AME,2020,7
1992,Movie,American Assassin,USA,Action,False,7.0,35.0,NIC,https://flixpatrol.com/title/american-assassin,AME,2017,9
1993,TV Show,Dark,Germany,Mystery,True,8.7,94.0,NIC,https://flixpatrol.com/title/dark-2017,AME,2017,12
1994,Movie,Wonder Woman,USA,Animated,False,7.4,0.0,NIC,https://flixpatrol.com/title/wonder-woman,AME,2009,3
1996,Movie,Wonder Woman,USA,Superhero,False,7.5,93.0,NIC,https://flixpatrol.com/title/wonder-woman,AME,2017,5
1998,Movie,Aquaman,USA,Superhero,False,7.7,65.0,NZE,https://flixpatrol.com/title/aquaman,OCE,2018,12
1999,TV Show,Away,USA,Science Fiction,True,7.1,73.0,NZE,https://flixpatrol.com/title/away-2020,OCE,2020,9
2000,Movie,Wonder,USA,Drama,False,8.0,93.0,NZE,https://flixpatrol.com/title/wonder,OCE,2017,11
2001,TV Show,Cobra Kai,USA,Action,False,8.8,94.0,NZE,https://flixpatrol.com/title/cobra-kai,OCE,2018,5
2002,Movie,The Sleepover,USA,Comedy,True,5.5,80.0,NZE,https://flixpatrol.com/title/the-sleepover,OCE,2020,8
2003,TV Show,Lucifer,USA,Superhero,True,8.3,87.0,NZE,https://flixpatrol.com/title/lucifer,OCE,2016,1
2004,Movie,Project Power,USA,Action,True,6.1,63.0,NZE,https://flixpatrol.com/title/project-power,OCE,2020,8
2005,TV Show,The Umbrella Academy,USA,Superhero,True,8.3,82.0,NZE,https://flixpatrol.com/title/the-umbrella-academy,OCE,2019,2
2006,Movie,Work It,USA,Comedy,True,6.1,0.0,NZE,https://flixpatrol.com/title/work-it-2020,OCE,2020,8
2008,Movie,Latte and the Magic Waterstone,Germany,Animated,False,5.6,0.0,NZE,https://flixpatrol.com/title/latte-and-the-magic-waterstone,OCE,2019,12
2010,Movie,Mortal Engines,USA,Science Fiction,False,6.4,28.0,NZE,https://flixpatrol.com/title/mortal-engines,OCE,2018,11
2011,TV Show,Good Girls,USA,Comedy,True,7.8,87.0,NZE,https://flixpatrol.com/title/good-girls,OCE,2018,2
2012,Movie,The Grinch,USA,Animated,False,6.3,58.0,NZE,https://flixpatrol.com/title/dr-seuss-how-the-grinch-stole-christmas,OCE,2018,11
2013,TV Show,Cursed,USA,Fantasy,True,5.1,69.0,NZE,https://flixpatrol.com/title/cursed-2020,OCE,2020,7
2014,Movie,"10,000 BC",USA,Adventure,False,5.1,0.0,NZE,https://flixpatrol.com/title/10000-bc,OCE,2008,3
2015,TV Show,Warrior Nun,USA,Fantasy,True,6.9,0.0,NZE,https://flixpatrol.com/title/warrior-nun,OCE,2020,7
2016,Movie,Spider-Man: Homecoming,USA,Superhero,False,7.5,92.0,NZE,https://flixpatrol.com/title/spider-man-homecoming,OCE,2017,7
2018,Movie,Eurovision Song Contest: The Story of Fire Saga,USA,Comedy,True,7.8,63.0,NZE,https://flixpatrol.com/title/eurovision-song-contest-the-story-of-fire-saga,OCE,2020,6
2019,TV Show,The Sinner,USA,Crime,True,8.0,90.0,NZE,https://flixpatrol.com/title/the-sinner,OCE,2017,8
2020,Movie,2 Guns,USA,Action,False,6.8,64.0,NZE,https://flixpatrol.com/title/2-guns,OCE,2013,8
2022,Movie,365 Days,Poland,Romance,False,3.5,0.0,NZE,https://flixpatrol.com/title/365-days,OCE,2020,6
2023,TV Show,Marcella,United Kingdom,Crime,True,7.4,65.0,NZE,https://flixpatrol.com/title/marcella,OCE,2016,4
2025,TV Show,13 Reasons Why,USA,Drama,True,8.4,39.0,NZE,https://flixpatrol.com/title/13-reasons-why,OCE,2017,3
2026,Movie,King Arthur: Legend of the Sword,USA,Fantasy,False,6.7,31.0,NZE,https://flixpatrol.com/title/king-arthur-legend-of-the-sword,OCE,2017,3
2027,TV Show,Space Force,USA,Comedy,True,7.0,41.0,NZE,https://flixpatrol.com/title/space-force,OCE,2020,5
2028,Movie,The Meg,USA,Horror,False,6.7,46.0,NZE,https://flixpatrol.com/title/the-meg,OCE,2018,8
2029,TV Show,White Lines,United Kingdom,Crime,True,6.1,64.0,NZE,https://flixpatrol.com/title/white-lines,OCE,2020,5
2030,Movie,Night School,USA,Comedy,False,5.6,27.0,NZE,https://flixpatrol.com/title/night-school-2018,OCE,2018,9
2031,Documentary TV,The Last Dance,USA,Documentary,True,9.4,97.0,NZE,https://flixpatrol.com/title/the-last-dance,OCE,2020,4
2032,Movie,The Wrong Missy,USA,Comedy,True,5.6,25.0,NZE,https://flixpatrol.com/title/the-wrong-missy,OCE,2020,5
2034,Movie,Dangerous Lies,USA,Thriller,True,5.7,41.0,NZE,https://flixpatrol.com/title/dangerous-lies,OCE,2020,4
2036,Movie,Extraction,USA,Action,True,7.0,68.0,NZE,https://flixpatrol.com/title/extraction-2020,OCE,2020,4
2037,TV Show,Never Have I Ever,USA,Comedy,True,7.8,98.0,NZE,https://flixpatrol.com/title/never-have-i-ever,OCE,2020,4
2038,Movie,Furious 7,USA,Action,False,7.4,80.0,NZE,https://flixpatrol.com/title/furious-7,OCE,2015,4
2039,TV Show,Too Hot to Handle,USA,Reality-Show,True,4.2,37.0,NZE,https://flixpatrol.com/title/too-hot-to-handle,OCE,2020,4
2040,Movie,Code 8,Canada,Science Fiction,False,6.1,79.0,NZE,https://flixpatrol.com/title/code-8,OCE,2019,12
2041,Documentary TV,"Tiger King: Murder, Mayhem and Madness",USA,Documentary,True,8.1,0.0,NZE,https://flixpatrol.com/title/tiger-king-murder-mayhem-and-madness,OCE,2020,3
2042,Movie,Coffee & Kareem,USA,Comedy,True,5.0,19.0,NZE,https://flixpatrol.com/title/coffee-kareem,OCE,2020,4
2046,Movie,A Million Ways to Die in the West,USA,Comedy,False,6.1,33.0,DNK,https://flixpatrol.com/title/a-million-ways-to-die-in-the-west,EUR,2014,5
2047,TV Show,Young Wallander,Sweden,Crime,True,6.9,0.0,DNK,https://flixpatrol.com/title/young-wallander,EUR,2020,9
2048,Movie,Joker,USA,Superhero,False,8.9,68.0,DNK,https://flixpatrol.com/title/joker-2019,EUR,2019,10
2049,TV Show,Cobra Kai,USA,Action,False,8.8,94.0,DNK,https://flixpatrol.com/title/cobra-kai,EUR,2018,5
2050,Movie,Project Power,USA,Action,True,6.1,63.0,DNK,https://flixpatrol.com/title/project-power,EUR,2020,8
2051,TV Show,Lucifer,USA,Superhero,True,8.3,87.0,DNK,https://flixpatrol.com/title/lucifer,EUR,2016,1
2053,TV Show,Brooklyn Nine-Nine,USA,Comedy,False,8.3,97.0,DNK,https://flixpatrol.com/title/brooklyn-nine-nine,EUR,2013,9
2054,Movie,Work It,USA,Comedy,True,6.1,0.0,DNK,https://flixpatrol.com/title/work-it-2020,EUR,2020,8
2057,TV Show,The Umbrella Academy,USA,Superhero,True,8.3,82.0,DNK,https://flixpatrol.com/title/the-umbrella-academy,EUR,2019,2
2058,Movie,The Kissing Booth 2,United Kingdom,Romance,True,6.2,28.0,DNK,https://flixpatrol.com/title/the-kissing-booth-2,EUR,2020,7
2059,TV Show,Modern Family,USA,Comedy,False,8.4,0.0,DNK,https://flixpatrol.com/title/modern-family,EUR,2009,9
